Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
758,ORD-2024-00758,2024-07-22,2024-07-27,Standard Class,CU5965,Rahul Yadav,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-OS-88872,Office Supplies,Paper,Printer Paper,49891.44,10,0.05,-586.4
759,ORD-2025-00759,2025-01-31,2025-02-02,Standard Class,CU6475,Kavita Mehta,Consumer,India,Mumbai,Maharashtra,400001,West,PR-TE-52348,Technology,Accessories,USB Cable,359346.57,7,0.05,-13954.38
760,ORD-2024-00760,2024-10-14,2024-10-17,First Class,CU4746,Karan Yadav,Consumer,India,Mumbai,Maharashtra,400001,West,PR-FU-59057,Furniture,Tables,Dining Table,64574.44,9,0.1,14388.03
761,ORD-2025-00761,2025-10-11,2025-10-15,Standard Class,CU1176,Kavita Verma,Consumer,India,Pune,Maharashtra,411001,West,PR-FU-33088,Furniture,Chairs,Office Chair,37150.98,7,0.0,7789.08
762,ORD-2025-00762,2025-03-22,2025-03-23,Standard Class,CU8962,Pooja Nair,Home Office,India,Delhi,Delhi,110001,Central,PR-TE-27748,Office Supplies,Paper,Printer Paper,8686.18,6,0.0,-288.35
763,ORD-2024-00763,2024-01-07,2024-01-11,Standard Class,CU6016,Meena Yadav,Consumer,India,Delhi,Delhi,110001,Central,PR-TE-29283,Furniture,Bookcases,Wooden Bookcase,20888.5,2,0.2,4083.51
764,ORD-2025-00764,2025-02-02,2025-02-04,Second Class,CU4857,Arjun Rao,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-FU-74512,Furniture,Chairs,Dining Chair,133833.16,10,0.05,28589.72
765,ORD-2024-00765,2024-04-16,2024-04-21,Standard Class,CU5721,Karan Singh,Corporate,India,Hyderabad,Telangana,500001,South,PR-OS-16304,Office Supplies,Binders,Document Folder,792.38,2,0.2,92.87
766,ORD-2025-00766,2025-06-10,2025-06-15,Same Day,CU4999,Simran Shah,Corporate,India,Kolkata,West Bengal,700001,East,PR-OS-46176,Technology,Accessories,Mouse,407327.29,7,0.05,68820.26
767,ORD-2025-00767,2025-01-07,2025-01-09,Standard Class,CU4656,Rohit Shah,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-OS-96066,Office Supplies,Binders,Ring Binder,4949.1,7,0.3,154.74
768,ORD-2025-00768,2025-05-29,2025-05-31,Second Class,CU2853,Riya Joshi,Consumer,India,Bangalore,Karnataka,560001,South,PR-TE-31832,Office Supplies,Paper,Printer Paper,9586.63,2,0.2,32.82
769,ORD-2024-00769,2024-07-27,2024-07-28,Second Class,CU7132,Neha Shah,Home Office,India,Patna,Bihar,800001,East,PR-TE-56454,Technology,Laptops,Gaming Laptop,166444.0,3,0.0,1681.0
770,ORD-2024-00770,2024-07-15,2024-07-16,Same Day,CU5669,Rahul Joshi,Home Office,India,Hyderabad,Telangana,500001,South,PR-FU-47204,Office Supplies,Binders,Document Folder,20032.37,5,0.05,141.97
771,ORD-2025-00771,2025-07-19,2025-07-23,Standard Class,CU5682,Nisha Singh,Consumer,India,Patna,Bihar,800001,East,PR-TE-21154,Office Supplies,Binders,Ring Binder,4360.7,2,0.2,638.05
772,ORD-2024-00772,2024-12-28,2025-01-02,Second Class,CU8017,Anjali More,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-TE-26011,Office Supplies,Binders,File Binder,26435.25,6,0.15,4184.57
773,ORD-2025-00773,2025-03-24,2025-03-27,Standard Class,CU9949,Arjun Kumar,Corporate,India,Jaipur,Rajasthan,302001,Central,PR-OS-89566,Furniture,Furnishings,Desk Lamp,148397.6,8,0.0,33342.45
774,ORD-2024-00774,2024-12-07,2024-12-09,Standard Class,CU9152,Rohit Joshi,Consumer,India,Hyderabad,Telangana,500001,South,PR-TE-90869,Technology,Phones,Android Phone,94800.61,3,0.3,12237.07
775,ORD-2024-00775,2024-11-14,2024-11-15,Standard Class,CU3076,Rohit Sharma,Consumer,India,Hyderabad,Telangana,500001,South,PR-OS-62342,Furniture,Furnishings,Table Lamp,30915.83,10,0.0,3137.84
776,ORD-2024-00776,2024-11-22,2024-11-23,First Class,CU5852,Karan Verma,Home Office,India,Hyderabad,Telangana,500001,South,PR-FU-93190,Furniture,Tables,Office Table,91492.09,4,0.3,13718.97
777,ORD-2025-00777,2025-07-28,2025-07-31,Standard Class,CU3560,Arjun Rao,Consumer,India,Delhi,Delhi,110001,Central,PR-TE-67784,Office Supplies,Storage,File Cabinet,25093.92,10,0.1,-1577.02
778,ORD-2024-00778,2024-12-03,2024-12-04,First Class,CU7467,Karan Desai,Consumer,India,Bangalore,Karnataka,560001,South,PR-TE-37949,Office Supplies,Storage,Storage Box,9799.82,8,0.0,-215.43
779,ORD-2024-00779,2024-10-18,2024-10-20,Standard Class,CU1064,Sachin Verma,Consumer,India,Patna,Bihar,800001,East,PR-FU-80246,Furniture,Tables,Office Table,198519.15,9,0.15,17076.41
780,ORD-2024-00780,2024-10-04,2024-10-08,Second Class,CU6441,Anjali Patil,Consumer,India,Patna,Bihar,800001,East,PR-FU-87255,Furniture,Chairs,Office Chair,56005.29,5,0.05,-3914.35
781,ORD-2025-00781,2025-01-27,2025-02-01,Second Class,CU9053,Sneha Joshi,Corporate,India,Delhi,Delhi,110001,Central,PR-OS-32787,Furniture,Tables,Computer Table,16955.25,1,0.0,4182.12
782,ORD-2024-00782,2024-06-06,2024-06-09,Standard Class,CU4927,Sachin Shah,Consumer,India,Mumbai,Maharashtra,400001,West,PR-FU-52135,Technology,Laptops,Laptop,441935.4,5,0.05,31474.71
783,ORD-2025-00783,2025-03-06,2025-03-09,Standard Class,CU5221,Vikas Singh,Consumer,India,Kolkata,West Bengal,700001,East,PR-FU-42322,Office Supplies,Binders,Document Folder,736.17,4,0.0,140.35
784,ORD-2025-00784,2025-04-07,2025-04-09,Same Day,CU5270,Amit Joshi,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-TE-71109,Office Supplies,Paper,Printer Paper,21198.05,6,0.15,2088.61
785,ORD-2024-00785,2024-12-13,2024-12-14,Second Class,CU4291,Amit Jain,Home Office,India,Bangalore,Karnataka,560001,South,PR-FU-59393,Technology,Accessories,Headphones,766238.46,9,0.2,-82652.36
786,ORD-2024-00786,2024-06-30,2024-07-01,Second Class,CU3555,Akash Joshi,Consumer,India,Hyderabad,Telangana,500001,South,PR-OS-25624,Office Supplies,Storage,File Cabinet,7118.3,3,0.3,716.76
787,ORD-2024-00787,2024-04-14,2024-04-15,Standard Class,CU5960,Nisha Shah,Corporate,India,Bangalore,Karnataka,560001,South,PR-FU-93791,Office Supplies,Paper,Copy Paper,14050.32,3,0.2,2200.37
788,ORD-2024-00788,2024-04-30,2024-05-04,Second Class,CU3758,Deepak Gupta,Consumer,India,Kolkata,West Bengal,700001,East,PR-FU-30491,Technology,Phones,Smartphone,61686.69,1,0.15,12309.18
789,ORD-2025-00789,2025-01-17,2025-01-19,Standard Class,CU7724,Karan Kumar,Consumer,India,Mumbai,Maharashtra,400001,West,PR-OS-53950,Technology,Phones,Android Phone,14764.47,2,0.05,-307.18
790,ORD-2024-00790,2024-03-22,2024-03-23,Standard Class,CU6796,Neha Sharma,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-FU-17894,Furniture,Tables,Office Table,9483.35,1,0.05,-406.38
791,ORD-2024-00791,2024-03-28,2024-03-30,Standard Class,CU3256,Sneha Kumar,Corporate,India,Jaipur,Rajasthan,302001,Central,PR-OS-71455,Office Supplies,Binders,Ring Binder,5191.26,4,0.15,816.79
792,ORD-2025-00792,2025-01-01,2025-01-05,Standard Class,CU1061,Amit Nair,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-TE-69629,Office Supplies,Binders,File Binder,6290.32,4,0.3,-664.31
793,ORD-2025-00793,2025-10-06,2025-10-09,Standard Class,CU4194,Meena Gupta,Consumer,India,Bangalore,Karnataka,560001,South,PR-OS-14789,Technology,Accessories,Mouse,224239.98,7,0.3,21237.38
794,ORD-2024-00794,2024-08-18,2024-08-20,Standard Class,CU1723,Sachin Verma,Corporate,India,Pune,Maharashtra,411001,West,PR-TE-39473,Furniture,Furnishings,Table Lamp,81113.36,8,0.3,8651.37
795,ORD-2024-00795,2024-10-02,2024-10-04,Standard Class,CU3482,Arjun Jain,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-TE-19495,Office Supplies,Paper,Printer Paper,13588.55,7,0.15,2809.02
796,ORD-2024-00796,2024-06-29,2024-07-02,Standard Class,CU2004,Sneha Nair,Consumer,India,Patna,Bihar,800001,East,PR-TE-46523,Technology,Laptops,Laptop,219885.14,7,0.15,39195.61
797,ORD-2025-00797,2025-11-17,2025-11-18,Second Class,CU2156,Manish Kumar,Consumer,India,Delhi,Delhi,110001,Central,PR-TE-66309,Office Supplies,Paper,Printer Paper,17048.32,4,0.2,-1937.88
798,ORD-2024-00798,2024-10-08,2024-10-13,Standard Class,CU4048,Anjali Jain,Corporate,India,Jaipur,Rajasthan,302001,Central,PR-FU-43290,Office Supplies,Storage,Document Storage,26767.25,8,0.15,2270.67
799,ORD-2025-00799,2025-07-03,2025-07-08,Second Class,CU8167,Deepak Verma,Consumer,India,Patna,Bihar,800001,East,PR-OS-51247,Office Supplies,Storage,Document Storage,11797.56,4,0.3,-1321.77
800,ORD-2024-00800,2024-06-03,2024-06-06,Standard Class,CU4655,Manish Jain,Consumer,India,Hyderabad,Telangana,500001,South,PR-OS-38830,Furniture,Chairs,Office Chair,23216.08,4,0.3,2262.89
801,ORD-2024-00801,2024-03-22,2024-03-23,First Class,CU4680,Pooja Shah,Consumer,India,Patna,Bihar,800001,East,PR-TE-96805,Office Supplies,Storage,Storage Box,16026.35,8,0.1,2657.54
802,ORD-2024-00802,2024-08-03,2024-08-04,First Class,CU4317,Nisha Verma,Corporate,India,Hyderabad,Telangana,500001,South,PR-OS-95141,Office Supplies,Binders,Ring Binder,14814.11,4,0.2,2276.67
803,ORD-2024-00803,2024-08-17,2024-08-20,Standard Class,CU9961,Akash Rao,Consumer,India,Bangalore,Karnataka,560001,South,PR-FU-33053,Technology,Phones,Android Phone,379999.25,5,0.3,30722.28
804,ORD-2025-00804,2025-04-10,2025-04-15,Standard Class,CU1777,Manish Nair,Corporate,India,Bangalore,Karnataka,560001,South,PR-OS-29763,Technology,Phones,Android Phone,214943.03,8,0.2,24261.67
805,ORD-2024-00805,2024-06-15,2024-06-20,Standard Class,CU6885,Neha Gupta,Corporate,India,Kolkata,West Bengal,700001,East,PR-TE-68914,Technology,Phones,Android Phone,10168.71,1,0.2,-1005.57
806,ORD-2025-00806,2025-02-08,2025-02-13,Second Class,CU9491,Simran Nair,Consumer,India,Hyderabad,Telangana,500001,South,PR-OS-55013,Furniture,Bookcases,Office Bookcase,46794.75,7,0.2,3457.15
807,ORD-2024-00807,2024-09-05,2024-09-06,Second Class,CU4089,Amit Rao,Consumer,India,Pune,Maharashtra,411001,West,PR-OS-66317,Furniture,Bookcases,Office Bookcase,29845.31,4,0.05,4646.31
808,ORD-2025-00808,2025-07-24,2025-07-28,First Class,CU6672,Riya Gupta,Corporate,India,Kolkata,West Bengal,700001,East,PR-FU-95483,Furniture,Bookcases,Office Bookcase,32610.98,10,0.3,2606.31
809,ORD-2025-00809,2025-09-20,2025-09-23,Second Class,CU7002,Rahul Desai,Home Office,India,Hyderabad,Telangana,500001,South,PR-TE-92446,Office Supplies,Binders,File Binder,27649.52,8,0.1,5890.61
810,ORD-2024-00810,2024-08-22,2024-08-25,First Class,CU5992,Vikas Singh,Corporate,India,Bangalore,Karnataka,560001,South,PR-OS-67966,Furniture,Tables,Office Table,9493.34,1,0.05,-581.24
811,ORD-2024-00811,2024-11-20,2024-11-25,First Class,CU2874,Nisha Verma,Corporate,India,Delhi,Delhi,110001,Central,PR-FU-20977,Office Supplies,Binders,File Binder,25125.92,8,0.05,1157.22
812,ORD-2024-00812,2024-01-03,2024-01-08,Standard Class,CU4859,Arjun Mehta,Consumer,India,Kolkata,West Bengal,700001,East,PR-OS-39379,Technology,Accessories,Keyboard,166548.56,2,0.05,11050.07
813,ORD-2025-00813,2025-06-12,2025-06-15,Standard Class,CU9066,Amit More,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-TE-42600,Office Supplies,Binders,File Binder,2126.86,1,0.3,338.81
814,ORD-2025-00814,2025-09-04,2025-09-06,Same Day,CU3339,Sneha Sharma,Consumer,India,Bangalore,Karnataka,560001,South,PR-OS-71700,Furniture,Bookcases,Office Bookcase,73752.63,6,0.1,6676.13
815,ORD-2024-00815,2024-01-06,2024-01-09,Standard Class,CU6701,Meena Joshi,Corporate,India,Hyderabad,Telangana,500001,South,PR-OS-70012,Furniture,Bookcases,Office Bookcase,15474.75,1,0.3,1505.79
816,ORD-2025-00816,2025-07-09,2025-07-13,First Class,CU6167,Arjun Shah,Home Office,India,Ahmedabad,Gujarat,380001,West,PR-FU-51716,Furniture,Tables,Computer Table,21398.12,3,0.2,431.25
817,ORD-2024-00817,2024-01-30,2024-01-31,Second Class,CU3391,Sachin Jain,Corporate,India,Patna,Bihar,800001,East,PR-FU-87332,Office Supplies,Storage,Document Storage,14361.12,6,0.3,-1195.28
818,ORD-2024-00818,2024-01-27,2024-01-28,Same Day,CU3413,Pooja Patil,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-FU-32555,Technology,Laptops,Gaming Laptop,282940.43,5,0.0,5011.22
819,ORD-2024-00819,2024-05-06,2024-05-08,Standard Class,CU7833,Meena Joshi,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-FU-31883,Furniture,Furnishings,Wall Clock,50004.44,3,0.0,12145.61
820,ORD-2024-00820,2024-01-21,2024-01-26,First Class,CU7639,Nisha Gupta,Consumer,India,Patna,Bihar,800001,East,PR-TE-70616,Office Supplies,Binders,Ring Binder,20662.17,7,0.2,1878.71
821,ORD-2024-00821,2024-02-29,2024-03-03,Standard Class,CU7995,Sachin Verma,Corporate,India,Kolkata,West Bengal,700001,East,PR-OS-22122,Office Supplies,Paper,Notebook,13199.78,6,0.2,-154.95
822,ORD-2024-00822,2024-06-22,2024-06-26,Standard Class,CU3968,Arjun Desai,Consumer,India,Pune,Maharashtra,411001,West,PR-TE-77115,Furniture,Furnishings,Wall Clock,125856.57,8,0.1,24225.29
823,ORD-2024-00823,2024-11-04,2024-11-06,Standard Class,CU9598,Deepak Rao,Consumer,India,Bangalore,Karnataka,560001,South,PR-TE-58974,Furniture,Furnishings,Wall Clock,48847.85,6,0.2,-4416.81
824,ORD-2025-00824,2025-08-30,2025-09-04,Second Class,CU7541,Akash Singh,Consumer,India,Pune,Maharashtra,411001,West,PR-FU-78319,Technology,Laptops,Gaming Laptop,611936.23,7,0.3,96093.94
825,ORD-2024-00825,2024-09-16,2024-09-19,Standard Class,CU5174,Rahul Gupta,Corporate,India,Mumbai,Maharashtra,400001,West,PR-OS-15833,Office Supplies,Binders,Document Folder,1902.78,4,0.3,-71.68
826,ORD-2024-00826,2024-01-14,2024-01-17,Standard Class,CU4187,Meena Shah,Corporate,India,Mumbai,Maharashtra,400001,West,PR-TE-81031,Technology,Laptops,Gaming Laptop,268917.13,8,0.05,61588.7
827,ORD-2024-00827,2024-04-21,2024-04-24,Second Class,CU9277,Sachin Kumar,Corporate,India,Chennai,Tamil Nadu,600001,South,PR-OS-53199,Furniture,Furnishings,Desk Lamp,93078.69,5,0.1,9846.23
828,ORD-2025-00828,2025-10-19,2025-10-22,Standard Class,CU1128,Anjali Mehta,Consumer,India,Patna,Bihar,800001,East,PR-TE-30710,Office Supplies,Binders,Document Folder,6068.65,6,0.1,-127.01
829,ORD-2024-00829,2024-12-20,2024-12-25,Second Class,CU9657,Amit Nair,Consumer,India,Delhi,Delhi,110001,Central,PR-TE-31673,Office Supplies,Storage,Storage Box,16856.64,4,0.1,599.76
830,ORD-2025-00830,2025-07-26,2025-07-29,Standard Class,CU7015,Sneha Verma,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-FU-61673,Technology,Laptops,Gaming Laptop,178779.56,7,0.1,-1767.81
831,ORD-2024-00831,2024-05-13,2024-05-16,Standard Class,CU1605,Anjali Shah,Home Office,India,Bangalore,Karnataka,560001,South,PR-OS-23003,Office Supplies,Paper,Copy Paper,3164.45,1,0.05,560.42
832,ORD-2024-00832,2024-09-10,2024-09-15,Standard Class,CU2212,Priya More,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-TE-17084,Furniture,Furnishings,Wall Clock,43334.22,6,0.0,8867.28
833,ORD-2025-00833,2025-08-02,2025-08-04,Standard Class,CU7976,Manish Sharma,Consumer,India,Pune,Maharashtra,411001,West,PR-TE-14601,Office Supplies,Paper,Notebook,4554.3,1,0.2,865.07
834,ORD-2025-00834,2025-03-07,2025-03-09,Standard Class,CU6271,Nisha Patil,Corporate,India,Delhi,Delhi,110001,Central,PR-OS-81819,Technology,Laptops,Gaming Laptop,246351.07,3,0.05,6625.34
835,ORD-2024-00835,2024-08-05,2024-08-07,Standard Class,CU2157,Manish Sharma,Consumer,India,Pune,Maharashtra,411001,West,PR-OS-75391,Furniture,Chairs,Executive Chair,36630.21,4,0.3,-101.86
836,ORD-2025-00836,2025-04-26,2025-04-28,Second Class,CU2925,Anjali Singh,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-OS-46163,Technology,Phones,Android Phone,118866.42,3,0.15,-9959.0
837,ORD-2024-00837,2024-01-07,2024-01-10,Second Class,CU3162,Karan More,Consumer,India,Hyderabad,Telangana,500001,South,PR-FU-82855,Technology,Phones,Android Phone,509852.95,10,0.05,42368.55
838,ORD-2024-00838,2024-05-12,2024-05-15,Standard Class,CU7181,Deepak Shah,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-TE-60606,Technology,Phones,Business Phone,65596.11,6,0.3,746.38
839,ORD-2025-00839,2025-03-23,2025-03-27,Second Class,CU6171,Neha Nair,Home Office,India,Kolkata,West Bengal,700001,East,PR-TE-28077,Furniture,Furnishings,Table Lamp,17915.0,2,0.0,1576.65
840,ORD-2024-00840,2024-12-05,2024-12-07,First Class,CU6129,Kavita Desai,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-TE-68097,Office Supplies,Binders,File Binder,9418.32,2,0.05,1495.71
841,ORD-2024-00841,2024-08-12,2024-08-16,Second Class,CU4415,Rahul Verma,Home Office,India,Bangalore,Karnataka,560001,South,PR-FU-86944,Office Supplies,Binders,Document Folder,14638.84,4,0.3,-1266.82
842,ORD-2025-00842,2025-11-19,2025-11-20,Standard Class,CU2238,Vikas Joshi,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-OS-85857,Furniture,Tables,Office Table,34037.59,2,0.2,2098.46
843,ORD-2025-00843,2025-05-17,2025-05-19,Same Day,CU6916,Sachin Jain,Consumer,India,Bangalore,Karnataka,560001,South,PR-TE-78235,Furniture,Chairs,Executive Chair,50615.42,3,0.1,10698.59
844,ORD-2025-00844,2025-12-28,2025-12-29,Second Class,CU5441,Manish Gupta,Home Office,India,Bangalore,Karnataka,560001,South,PR-FU-30115,Technology,Accessories,Headphones,384992.44,10,0.05,62411.69
845,ORD-2024-00845,2024-10-30,2024-11-04,Second Class,CU2991,Akash More,Consumer,India,Bangalore,Karnataka,560001,South,PR-FU-97350,Technology,Phones,Business Phone,148638.27,2,0.05,-10687.05
846,ORD-2025-00846,2025-06-16,2025-06-18,Second Class,CU6091,Karan Yadav,Corporate,India,Chennai,Tamil Nadu,600001,South,PR-FU-26636,Technology,Laptops,Business Laptop,24350.89,1,0.2,-1741.72
847,ORD-2024-00847,2024-03-25,2024-03-29,Standard Class,CU2314,Sneha Rao,Corporate,India,Mumbai,Maharashtra,400001,West,PR-TE-70482,Technology,Accessories,Mouse,462678.97,9,0.0,14749.94
848,ORD-2025-00848,2025-03-31,2025-04-05,Standard Class,CU3506,Neha Mehta,Corporate,India,Patna,Bihar,800001,East,PR-FU-30709,Office Supplies,Binders,Ring Binder,3924.15,1,0.2,682.85
849,ORD-2024-00849,2024-06-20,2024-06-22,Standard Class,CU4742,Nisha Sharma,Home Office,India,Bangalore,Karnataka,560001,South,PR-OS-10765,Technology,Accessories,Mouse,81205.83,1,0.15,13714.32
850,ORD-2025-00850,2025-07-21,2025-07-24,Standard Class,CU2910,Pooja More,Consumer,India,Pune,Maharashtra,411001,West,PR-FU-29897,Furniture,Chairs,Office Chair,2575.96,2,0.05,388.68
851,ORD-2024-00851,2024-09-30,2024-10-01,First Class,CU5858,Anjali Rao,Home Office,India,Bangalore,Karnataka,560001,South,PR-FU-69834,Furniture,Chairs,Office Chair,142949.7,7,0.05,11773.69
852,ORD-2025-00852,2025-03-01,2025-03-04,Same Day,CU8592,Deepak Patil,Corporate,India,Jaipur,Rajasthan,302001,Central,PR-TE-15131,Office Supplies,Storage,Document Storage,25533.2,7,0.3,684.97
853,ORD-2025-00853,2025-01-22,2025-01-26,Same Day,CU7452,Rohit Sharma,Home Office,India,Patna,Bihar,800001,East,PR-TE-32778,Technology,Phones,Business Phone,75792.17,1,0.3,-6370.53
854,ORD-2025-00854,2025-05-15,2025-05-20,Standard Class,CU8911,Anjali Singh,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-FU-88412,Office Supplies,Storage,Document Storage,2208.8,2,0.2,212.82
855,ORD-2024-00855,2024-04-19,2024-04-20,Second Class,CU8014,Pooja Verma,Corporate,India,Bangalore,Karnataka,560001,South,PR-FU-66977,Office Supplies,Binders,File Binder,41158.71,9,0.2,4903.13
856,ORD-2024-00856,2024-02-13,2024-02-17,Standard Class,CU4405,Sachin Shah,Consumer,India,Patna,Bihar,800001,East,PR-FU-20862,Technology,Phones,Android Phone,21971.84,2,0.3,-1372.58
857,ORD-2025-00857,2025-10-13,2025-10-17,Same Day,CU2607,Neha Patil,Home Office,India,Chennai,Tamil Nadu,600001,South,PR-OS-69183,Furniture,Furnishings,Wall Clock,108410.78,9,0.05,14511.5
858,ORD-2024-00858,2024-03-07,2024-03-08,Second Class,CU6713,Deepak Desai,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-FU-11151,Furniture,Bookcases,Wooden Bookcase,32213.04,7,0.3,2578.4
859,ORD-2024-00859,2024-11-19,2024-11-21,Same Day,CU5626,Rahul Verma,Consumer,India,Pune,Maharashtra,411001,West,PR-FU-86313,Technology,Accessories,USB Cable,462375.73,6,0.15,-29670.11
860,ORD-2024-00860,2024-03-20,2024-03-23,Standard Class,CU1739,Manish Gupta,Consumer,India,Hyderabad,Telangana,500001,South,PR-FU-47748,Furniture,Tables,Office Table,31456.77,9,0.15,-397.89
861,ORD-2025-00861,2025-02-05,2025-02-08,First Class,CU8076,Karan Joshi,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-OS-77602,Office Supplies,Binders,File Binder,40111.29,9,0.3,-3315.97
862,ORD-2025-00862,2025-10-18,2025-10-22,Second Class,CU1461,Nisha Gupta,Consumer,India,Pune,Maharashtra,411001,West,PR-TE-92036,Office Supplies,Binders,Ring Binder,3817.83,7,0.2,152.23
863,ORD-2025-00863,2025-12-11,2025-12-12,Standard Class,CU8975,Riya Jain,Corporate,India,Pune,Maharashtra,411001,West,PR-OS-29195,Furniture,Furnishings,Wall Clock,155004.98,10,0.1,17257.75
864,ORD-2025-00864,2025-05-09,2025-05-11,First Class,CU3365,Riya Shah,Consumer,India,Delhi,Delhi,110001,Central,PR-TE-53998,Office Supplies,Binders,File Binder,146.84,1,0.15,-5.76
865,ORD-2024-00865,2024-04-27,2024-04-30,Second Class,CU6356,Amit Nair,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-OS-40996,Furniture,Bookcases,Office Bookcase,15222.38,3,0.2,490.65
866,ORD-2024-00866,2024-06-17,2024-06-20,First Class,CU6352,Nisha Singh,Corporate,India,Bangalore,Karnataka,560001,South,PR-FU-53130,Office Supplies,Storage,File Cabinet,3191.56,5,0.15,72.27
867,ORD-2025-00867,2025-10-08,2025-10-10,Second Class,CU1527,Sneha Joshi,Corporate,India,Bangalore,Karnataka,560001,South,PR-TE-78458,Furniture,Furnishings,Table Lamp,113718.22,8,0.3,16250.83
868,ORD-2025-00868,2025-10-30,2025-11-04,Standard Class,CU1027,Simran Verma,Corporate,India,Kolkata,West Bengal,700001,East,PR-FU-71897,Technology,Accessories,USB Cable,130016.99,2,0.15,7022.87
869,ORD-2024-00869,2024-01-29,2024-02-02,Second Class,CU2430,Riya Patil,Corporate,India,Hyderabad,Telangana,500001,South,PR-FU-93452,Furniture,Bookcases,Wooden Bookcase,34412.2,7,0.0,3135.48
870,ORD-2024-00870,2024-07-17,2024-07-18,Standard Class,CU1294,Deepak Patil,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-TE-51604,Office Supplies,Binders,File Binder,44379.66,10,0.05,2951.29
871,ORD-2024-00871,2024-03-28,2024-04-02,Second Class,CU6918,Deepak Mehta,Consumer,India,Bangalore,Karnataka,560001,South,PR-FU-80990,Office Supplies,Paper,Copy Paper,2415.8,1,0.3,20.92
872,ORD-2025-00872,2025-04-20,2025-04-21,Standard Class,CU3106,Nisha Yadav,Home Office,India,Kolkata,West Bengal,700001,East,PR-TE-35223,Technology,Accessories,Mouse,503269.93,7,0.3,-52872.22
873,ORD-2024-00873,2024-12-17,2024-12-19,Second Class,CU1087,Simran Yadav,Consumer,India,Mumbai,Maharashtra,400001,West,PR-FU-84300,Office Supplies,Paper,Printer Paper,4695.57,4,0.15,565.1
874,ORD-2025-00874,2025-08-15,2025-08-17,Standard Class,CU2449,Vikas Kumar,Home Office,India,Kolkata,West Bengal,700001,East,PR-TE-81347,Office Supplies,Storage,Document Storage,22341.29,8,0.05,2947.24
875,ORD-2024-00875,2024-04-16,2024-04-18,Second Class,CU4238,Kavita Rao,Home Office,India,Pune,Maharashtra,411001,West,PR-OS-80780,Furniture,Bookcases,Office Bookcase,5222.48,1,0.1,865.44
876,ORD-2024-00876,2024-08-13,2024-08-14,Standard Class,CU9843,Anjali Shah,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-FU-97834,Office Supplies,Binders,Document Folder,14421.1,5,0.3,1639.53
877,ORD-2024-00877,2024-07-18,2024-07-22,Second Class,CU4044,Deepak Kumar,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-OS-14992,Furniture,Bookcases,Wooden Bookcase,40579.38,6,0.05,1972.57
878,ORD-2024-00878,2024-08-10,2024-08-14,Standard Class,CU2486,Kavita Singh,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-TE-35992,Technology,Laptops,Gaming Laptop,163740.69,2,0.15,29103.32
879,ORD-2025-00879,2025-07-18,2025-07-21,Standard Class,CU9428,Anjali Shah,Consumer,India,Kolkata,West Bengal,700001,East,PR-TE-51887,Furniture,Furnishings,Table Lamp,9546.12,2,0.1,-186.44
880,ORD-2024-00880,2024-01-29,2024-02-02,Standard Class,CU8216,Akash Sharma,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-FU-80441,Technology,Laptops,Gaming Laptop,4976.72,3,0.3,77.61
881,ORD-2025-00881,2025-02-19,2025-02-22,Second Class,CU9046,Kavita Shah,Home Office,India,Bangalore,Karnataka,560001,South,PR-OS-69556,Office Supplies,Storage,Document Storage,741.97,1,0.05,102.51
882,ORD-2024-00882,2024-07-31,2024-08-03,Standard Class,CU8802,Anjali Verma,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-OS-73372,Office Supplies,Paper,Notebook,7579.5,2,0.3,1110.65
883,ORD-2025-00883,2025-04-04,2025-04-07,Standard Class,CU3018,Karan Verma,Corporate,India,Kolkata,West Bengal,700001,East,PR-OS-25915,Technology,Phones,Smartphone,128286.76,6,0.3,18523.52
